Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_C
337,Assam,BAKSA,2014,Rabi       ,Peas & beans (Pulses),1519.0,1700.0,20.4
338,Assam,BAKSA,2014,Rabi       ,Pineapple,320.0,5557.0,25.7
339,Assam,BAKSA,2014,Rabi       ,Rapeseed &Mustard,10380.0,5384.0,23.4
340,Assam,BAKSA,2014,Rabi       ,Sweet potato,70.0,475.0,22.5
341,Assam,BAKSA,2014,Rabi       ,Urad,1828.0,1151.0,21.5
342,Assam,BAKSA,2014,Rabi       ,Wheat,312.0,533.0,23.4
343,Assam,BAKSA,2014,Summer     ,Paddy,3050.0,6509.0,22.9
344,Assam,BAKSA,2014,Summer     ,Rice,3050.0,6509.0,21.5
345,Assam,BAKSA,2014,Whole Year ,Banana,1250.0,20675.0,20.8
346,Assam,BAKSA,2014,Whole Year ,Onion,210.0,686.0,29.4
347,Assam,BAKSA,2014,Whole Year ,Potato,4250.0,23506.0,29.0
348,Assam,BAKSA,2014,Whole Year ,Sugarcane,370.0,9032.0,29.3
349,Assam,BAKSA,2014,Whole Year ,Turmeric,798.0,1009.0,27.3
350,Assam,BAKSA,2014,Winter     ,Paddy,86070.0,195027.0,17.9
351,Assam,BAKSA,2014,Winter     ,Rice,86070.0,195027.0,20.6
352,Assam,BARPETA,1997,Autumn     ,Rice,83560.0,43512.0,24.1
353,Assam,BARPETA,1997,Kharif     ,Arhar/Tur,292.0,239.0,22.2
354,Assam,BARPETA,1997,Kharif     ,Castor seed,10.0,5.0,30.0
355,Assam,BARPETA,1997,Kharif     ,Cotton(lint),8.0,4.0,22.5
356,Assam,BARPETA,1997,Kharif     ,Jute,8120.0,52544.0,26.9
357,Assam,BARPETA,1997,Kharif     ,Maize,46.0,30.0,22.2
358,Assam,BARPETA,1997,Kharif     ,Mesta,100.0,512.0,25.8
359,Assam,BARPETA,1997,Kharif     ,Small millets,3010.0,1505.0,29.6
360,Assam,BARPETA,1997,Kharif     ,Sugarcane,225.0,9250.0,26.1
361,Assam,BARPETA,1997,Rabi       ,Gram,255.0,102.0,21.9
362,Assam,BARPETA,1997,Rabi       ,Linseed,2600.0,1430.0,23.7
363,Assam,BARPETA,1997,Rabi       ,Other  Rabi pulses,12616.0,8305.0,25.2
364,Assam,BARPETA,1997,Rabi       ,Rapeseed &Mustard,25501.0,16865.0,25.8
365,Assam,BARPETA,1997,Rabi       ,Wheat,12675.0,15645.0,20.0
366,Assam,BARPETA,1997,Summer     ,Rice,8850.0,12831.0,24.6
367,Assam,BARPETA,1997,Whole Year ,Arecanut,7160.0,5360.0,27.5
368,Assam,BARPETA,1997,Whole Year ,Coconut ,1122.0,8093.0,21.8
369,Assam,BARPETA,1997,Whole Year ,Dry chillies,1815.0,1452.0,24.1
370,Assam,BARPETA,1997,Whole Year ,Niger seed,955.0,497.0,24.5
371,Assam,BARPETA,1997,Whole Year ,Onion,1245.0,1868.0,26.9
372,Assam,BARPETA,1997,Whole Year ,Potato,10610.0,165586.0,27.5
373,Assam,BARPETA,1997,Whole Year ,Sesamum,1420.0,852.0,23.4
374,Assam,BARPETA,1997,Whole Year ,Sweet potato,849.0,2123.0,25.5
375,Assam,BARPETA,1997,Whole Year ,Tapioca,42.0,210.0,23.8
376,Assam,BARPETA,1997,Whole Year ,Turmeric,760.0,608.0,28.6
377,Assam,BARPETA,1997,Winter     ,Rice,103015.0,76589.0,15.6
378,Assam,BARPETA,1998,Autumn     ,Rice,83355.0,46436.0,20.3
379,Assam,BARPETA,1998,Kharif     ,Arhar/Tur,320.0,263.0,24.6
380,Assam,BARPETA,1998,Kharif     ,Castor seed,10.0,6.0,28.1
381,Assam,BARPETA,1998,Kharif     ,Cotton(lint),8.0,4.0,24.1
382,Assam,BARPETA,1998,Kharif     ,Jute,8000.0,56138.0,22.1
383,Assam,BARPETA,1998,Kharif     ,Maize,49.0,32.0,29.1
384,Assam,BARPETA,1998,Kharif     ,Mesta,97.0,496.0,27.2
385,Assam,BARPETA,1998,Kharif     ,Niger seed,955.0,497.0,23.6
386,Assam,BARPETA,1998,Kharif     ,Sesamum,1420.0,852.0,20.0
387,Assam,BARPETA,1998,Kharif     ,Small millets,3010.0,1505.0,20.6
388,Assam,BARPETA,1998,Rabi       ,Gram,255.0,102.0,25.1
389,Assam,BARPETA,1998,Rabi       ,Linseed,2600.0,1430.0,23.6
390,Assam,BARPETA,1998,Rabi       ,Other  Rabi pulses,17925.0,11828.0,25.9
391,Assam,BARPETA,1998,Rabi       ,Rapeseed &Mustard,25959.0,12658.0,25.7
392,Assam,BARPETA,1998,Rabi       ,Wheat,13620.0,13856.0,23.3
393,Assam,BARPETA,1998,Summer     ,Rice,16435.0,32739.0,22.0
394,Assam,BARPETA,1998,Whole Year ,Arecanut,7160.0,6649.0,28.4
395,Assam,BARPETA,1998,Whole Year ,Banana,5130.0,77207.0,28.0
396,Assam,BARPETA,1998,Whole Year ,Coconut ,1122.0,8065000.0,22.9
397,Assam,BARPETA,1998,Whole Year ,Dry chillies,1815.0,1452.0,23.9
398,Assam,BARPETA,1998,Whole Year ,Onion,1245.0,1868.0,25.4
399,Assam,BARPETA,1998,Whole Year ,Potato,10990.0,120458.0,30.0
400,Assam,BARPETA,1998,Whole Year ,Sugarcane,243.0,9726.0,25.6
401,Assam,BARPETA,1998,Whole Year ,Sweet potato,849.0,2123.0,30.0
402,Assam,BARPETA,1998,Whole Year ,Tapioca,42.0,210.0,27.8
403,Assam,BARPETA,1998,Whole Year ,Tobacco,47.0,33.0,26.3
404,Assam,BARPETA,1998,Whole Year ,Turmeric,760.0,608.0,24.4
405,Assam,BARPETA,1998,Winter     ,Rice,88835.0,93412.0,12.5
406,Assam,BARPETA,1999,Autumn     ,Rice,83830.0,59762.0,23.9
407,Assam,BARPETA,1999,Kharif     ,Arhar/Tur,300.0,246.0,21.8
408,Assam,BARPETA,1999,Kharif     ,Castor seed,10.0,6.0,26.9
409,Assam,BARPETA,1999,Kharif     ,Cotton(lint),8.0,4.0,22.2
410,Assam,BARPETA,1999,Kharif     ,Jute,8000.0,51600.0,29.1
411,Assam,BARPETA,1999,Kharif     ,Maize,46.0,30.0,21.1
412,Assam,BARPETA,1999,Kharif     ,Mesta,102.0,521.0,23.9
413,Assam,BARPETA,1999,Kharif     ,Niger seed,925.0,481.0,24.9
414,Assam,BARPETA,1999,Kharif     ,Sesamum,905.0,543.0,23.4
415,Assam,BARPETA,1999,Kharif     ,Small millets,2575.0,1288.0,26.2
416,Assam,BARPETA,1999,Rabi       ,Gram,229.0,92.0,24.2
417,Assam,BARPETA,1999,Rabi       ,Linseed,2645.0,1455.0,22.4
418,Assam,BARPETA,1999,Rabi       ,Other  Rabi pulses,12642.0,7399.0,30.0
419,Assam,BARPETA,1999,Rabi       ,Rapeseed &Mustard,25850.0,13599.0,25.8
420,Assam,BARPETA,1999,Rabi       ,Wheat,10104.0,10954.0,21.4
421,Assam,BARPETA,1999,Summer     ,Rice,18637.0,57626.0,21.1
422,Assam,BARPETA,1999,Whole Year ,Arecanut,7170.0,5801.0,24.9
423,Assam,BARPETA,1999,Whole Year ,Banana,5130.0,77207.0,22.8
424,Assam,BARPETA,1999,Whole Year ,Coconut ,1125.0,7929000.0,27.2
425,Assam,BARPETA,1999,Whole Year ,Dry chillies,1632.0,1306.0,23.7
426,Assam,BARPETA,1999,Whole Year ,Onion,800.0,1200.0,27.1
427,Assam,BARPETA,1999,Whole Year ,Potato,8920.0,122678.0,25.1
428,Assam,BARPETA,1999,Whole Year ,Sugarcane,245.0,9719.0,26.9
429,Assam,BARPETA,1999,Whole Year ,Sweet potato,650.0,1625.0,27.7
430,Assam,BARPETA,1999,Whole Year ,Tapioca,42.0,210.0,25.3
431,Assam,BARPETA,1999,Whole Year ,Tobacco,45.0,32.0,29.0
432,Assam,BARPETA,1999,Whole Year ,Turmeric,765.0,612.0,26.9
433,Assam,BARPETA,1999,Winter     ,Rice,104375.0,121735.0,12.8
434,Assam,BARPETA,2000,Autumn     ,Rice,73675.0,60705.0,30.0
435,Assam,BARPETA,2000,Kharif     ,Arhar/Tur,280.0,230.0,30.0
436,Assam,BARPETA,2000,Kharif     ,Castor seed,11.0,6.0,21.6
437,Assam,BARPETA,2000,Kharif     ,Cotton(lint),8.0,4.0,23.4
438,Assam,BARPETA,2000,Kharif     ,Jute,5800.0,42670.0,29.1
439,Assam,BARPETA,2000,Kharif     ,Maize,40.0,26.0,22.5
440,Assam,BARPETA,2000,Kharif     ,Mesta,103.0,526.0,22.7
441,Assam,BARPETA,2000,Kharif     ,Niger seed,1005.0,523.0,26.2
442,Assam,BARPETA,2000,Kharif     ,Sesamum,860.0,516.0,24.7
443,Assam,BARPETA,2000,Kharif     ,Small millets,2590.0,1295.0,21.2
444,Assam,BARPETA,2000,Rabi       ,Gram,211.0,84.0,28.5
445,Assam,BARPETA,2000,Rabi       ,Linseed,2605.0,1433.0,26.0
446,Assam,BARPETA,2000,Rabi       ,Other  Rabi pulses,12137.0,7811.0,21.4
447,Assam,BARPETA,2000,Rabi       ,Rapeseed &Mustard,25865.0,15146.0,21.5
448,Assam,BARPETA,2000,Rabi       ,Wheat,10170.0,13127.0,20.7
449,Assam,BARPETA,2000,Summer     ,Rice,25005.0,58014.0,29.6
450,Assam,BARPETA,2000,Whole Year ,Arecanut,7160.0,5895.0,23.7
451,Assam,BARPETA,2000,Whole Year ,Banana,5131.0,77222.0,21.1
452,Assam,BARPETA,2000,Whole Year ,Coconut ,1125.0,8627000.0,22.4
453,Assam,BARPETA,2000,Whole Year ,Dry chillies,1670.0,1336.0,28.2
454,Assam,BARPETA,2000,Whole Year ,Onion,805.0,1208.0,22.3
455,Assam,BARPETA,2000,Whole Year ,Potato,10675.0,113940.0,20.7
456,Assam,BARPETA,2000,Whole Year ,Sugarcane,165.0,6088.0,27.0
457,Assam,BARPETA,2000,Whole Year ,Sweet potato,645.0,1613.0,30.0
458,Assam,BARPETA,2000,Whole Year ,Tapioca,41.0,205.0,30.0
459,Assam,BARPETA,2000,Whole Year ,Tobacco,25.0,18.0,27.5
460,Assam,BARPETA,2000,Whole Year ,Turmeric,960.0,768.0,21.8
461,Assam,BARPETA,2000,Winter     ,Rice,97175.0,120609.0,20.1
462,Assam,BARPETA,2001,Autumn     ,Rice,56482.0,40845.0,22.8
463,Assam,BARPETA,2001,Kharif     ,Arhar/Tur,327.0,268.0,28.8
464,Assam,BARPETA,2001,Kharif     ,Castor seed,10.0,6.0,27.2
465,Assam,BARPETA,2001,Kharif     ,Cotton(lint),9.0,4.0,22.2
466,Assam,BARPETA,2001,Kharif     ,Jute,7936.0,72412.0,28.9
467,Assam,BARPETA,2001,Kharif     ,Maize,45.0,29.0,23.9
468,Assam,BARPETA,2001,Kharif     ,Mesta,108.0,552.0,29.4
469,Assam,BARPETA,2001,Kharif     ,Niger seed,964.0,501.0,26.1
470,Assam,BARPETA,2001,Kharif     ,Sesamum,930.0,558.0,23.9
471,Assam,BARPETA,2001,Kharif     ,Small millets,1330.0,665.0,30.0
472,Assam,BARPETA,2001,Rabi       ,Gram,219.0,87.0,22.1
473,Assam,BARPETA,2001,Rabi       ,Linseed,2600.0,1431.0,24.6
474,Assam,BARPETA,2001,Rabi       ,Masoor,3015.0,1508.0,28.0
475,Assam,BARPETA,2001,Rabi       ,Moong(Green Gram),1142.0,548.0,30.0
476,Assam,BARPETA,2001,Rabi       ,Other  Rabi pulses,12327.0,7644.0,26.8
477,Assam,BARPETA,2001,Rabi       ,Peas & beans (Pulses),2135.0,1708.0,27.3
478,Assam,BARPETA,2001,Rabi       ,Rapeseed &Mustard,24045.0,7862.0,22.7
479,Assam,BARPETA,2001,Rabi       ,Urad,4355.0,2200.0,25.9
480,Assam,BARPETA,2001,Rabi       ,Wheat,10169.0,10477.0,28.3
481,Assam,BARPETA,2001,Summer     ,Rice,18510.0,39355.0,27.6
482,Assam,BARPETA,2001,Whole Year ,Arecanut,6582.0,5326.0,26.6
483,Assam,BARPETA,2001,Whole Year ,Banana,5134.0,77267.0,28.7
484,Assam,BARPETA,2001,Whole Year ,Coconut ,1130.0,8218000.0,25.4
485,Assam,BARPETA,2001,Whole Year ,Dry chillies,1680.0,1344.0,21.5
486,Assam,BARPETA,2001,Whole Year ,Onion,810.0,1215.0,21.8
487,Assam,BARPETA,2001,Whole Year ,Potato,10805.0,94244.0,20.0
488,Assam,BARPETA,2001,Whole Year ,Sugarcane,226.0,8414.0,28.1
489,Assam,BARPETA,2001,Whole Year ,Sweet potato,650.0,1625.0,25.8
490,Assam,BARPETA,2001,Whole Year ,Tapioca,46.0,230.0,26.3
491,Assam,BARPETA,2001,Whole Year ,Tobacco,42.0,29.0,27.8
492,Assam,BARPETA,2001,Whole Year ,Turmeric,965.0,772.0,28.5
493,Assam,BARPETA,2001,Winter     ,Rice,97500.0,119034.0,13.0
494,Assam,BARPETA,2002,Autumn     ,Rice,63725.0,38265.0,24.0
495,Assam,BARPETA,2002,Kharif     ,Arhar/Tur,317.0,260.0,27.3
496,Assam,BARPETA,2002,Kharif     ,Castor seed,10.0,6.0,30.0
497,Assam,BARPETA,2002,Kharif     ,Cotton(lint),7.0,3.0,25.6
498,Assam,BARPETA,2002,Kharif     ,Jute,7960.0,70985.0,26.2
499,Assam,BARPETA,2002,Kharif     ,Maize,45.0,29.0,29.7
500,Assam,BARPETA,2002,Kharif     ,Mesta,247.0,1262.0,27.5
501,Assam,BARPETA,2002,Kharif     ,Niger seed,1121.0,583.0,28.8
502,Assam,BARPETA,2002,Kharif     ,Sesamum,880.0,528.0,20.9
503,Assam,BARPETA,2002,Kharif     ,Small millets,1330.0,665.0,21.2
504,Assam,BARPETA,2002,Rabi       ,Gram,220.0,88.0,26.4
505,Assam,BARPETA,2002,Rabi       ,Linseed,2655.0,1461.0,21.3
506,Assam,BARPETA,2002,Rabi       ,Masoor,3005.0,1503.0,25.9
507,Assam,BARPETA,2002,Rabi       ,Moong(Green Gram),1067.0,512.0,25.8
508,Assam,BARPETA,2002,Rabi       ,Other  Rabi pulses,12087.0,7545.0,22.2
509,Assam,BARPETA,2002,Rabi       ,Peas & beans (Pulses),2105.0,1684.0,26.7
510,Assam,BARPETA,2002,Rabi       ,Rapeseed &Mustard,24040.0,12861.0,21.0
511,Assam,BARPETA,2002,Rabi       ,Urad,4225.0,2161.0,23.2
512,Assam,BARPETA,2002,Rabi       ,Wheat,9520.0,8825.0,28.9
513,Assam,BARPETA,2002,Summer     ,Rice,16000.0,35031.0,28.5
514,Assam,BARPETA,2002,Whole Year ,Arecanut,6577.0,4671.0,26.2
515,Assam,BARPETA,2002,Whole Year ,Banana,3170.0,47709.0,24.1
516,Assam,BARPETA,2002,Whole Year ,Coconut ,957.0,4997000.0,21.8
517,Assam,BARPETA,2002,Whole Year ,Dry chillies,1705.0,1364.0,27.3
518,Assam,BARPETA,2002,Whole Year ,Onion,820.0,1231.0,29.1
519,Assam,BARPETA,2002,Whole Year ,Orange,124.0,1197.0,26.6
520,Assam,BARPETA,2002,Whole Year ,Papaya,310.0,6046.0,28.4
521,Assam,BARPETA,2002,Whole Year ,Pineapple,310.0,4989.0,20.0
522,Assam,BARPETA,2002,Whole Year ,Potato,8750.0,73993.0,21.5
523,Assam,BARPETA,2002,Whole Year ,Sugarcane,205.0,7467.0,25.7
524,Assam,BARPETA,2002,Whole Year ,Sweet potato,650.0,1625.0,24.1
525,Assam,BARPETA,2002,Whole Year ,Tapioca,86.0,430.0,26.1
526,Assam,BARPETA,2002,Whole Year ,Tobacco,28.0,20.0,22.3
527,Assam,BARPETA,2002,Whole Year ,Turmeric,1027.0,822.0,23.3
528,Assam,BARPETA,2002,Winter     ,Rice,99500.0,111714.0,18.6
529,Assam,BARPETA,2003,Autumn     ,Rice,58500.0,41992.0,20.2
530,Assam,BARPETA,2003,Kharif     ,Arhar/Tur,277.0,227.0,21.7
531,Assam,BARPETA,2003,Kharif     ,Castor seed,11.0,6.0,23.4
532,Assam,BARPETA,2003,Kharif     ,Cotton(lint),8.0,3.0,21.4
533,Assam,BARPETA,2003,Kharif     ,Jute,7775.0,77543.0,26.0
534,Assam,BARPETA,2003,Kharif     ,Maize,45.0,29.0,20.0
535,Assam,BARPETA,2003,Kharif     ,Mesta,550.0,2812.0,28.4
536,Assam,BARPETA,2003,Kharif     ,Niger seed,1121.0,583.0,21.0
537,Assam,BARPETA,2003,Kharif     ,Sesamum,1028.0,617.0,22.7
538,Assam,BARPETA,2003,Kharif     ,Small millets,1330.0,665.0,26.4
539,Assam,BARPETA,2003,Rabi       ,Gram,222.0,98.0,24.5
540,Assam,BARPETA,2003,Rabi       ,Linseed,2832.0,1558.0,29.9
541,Assam,BARPETA,2003,Rabi       ,Masoor,3070.0,1535.0,29.3
542,Assam,BARPETA,2003,Rabi       ,Moong(Green Gram),1070.0,514.0,20.2
543,Assam,BARPETA,2003,Rabi       ,other misc. pulses,1785.0,1785.0,23.8
544,Assam,BARPETA,2003,Rabi       ,Peas & beans (Pulses),2135.0,1708.0,26.2
545,Assam,BARPETA,2003,Rabi       ,Rapeseed &Mustard,28740.0,17948.0,27.8
546,Assam,BARPETA,2003,Rabi       ,Urad,4380.0,2321.0,26.9
547,Assam,BARPETA,2003,Rabi       ,Wheat,10125.0,9267.0,22.5
548,Assam,BARPETA,2003,Summer     ,Rice,17400.0,37888.0,21.6
549,Assam,BARPETA,2003,Whole Year ,Arecanut,6610.0,7728.0,20.2
550,Assam,BARPETA,2003,Whole Year ,Banana,3205.0,48235.0,22.2
551,Assam,BARPETA,2003,Whole Year ,Coconut ,951.0,6010000.0,26.0
552,Assam,BARPETA,2003,Whole Year ,Dry chillies,1708.0,1366.0,25.6
553,Assam,BARPETA,2003,Whole Year ,Onion,830.0,1246.0,22.2
554,Assam,BARPETA,2003,Whole Year ,Orange,124.0,1219.0,29.1
555,Assam,BARPETA,2003,Whole Year ,Papaya,273.0,5324.0,20.0
556,Assam,BARPETA,2003,Whole Year ,Pineapple,334.0,5423.0,30.0
557,Assam,BARPETA,2003,Whole Year ,Potato,9520.0,83065.0,20.7
558,Assam,BARPETA,2003,Whole Year ,Sugarcane,208.0,8026.0,27.1
559,Assam,BARPETA,2003,Whole Year ,Sweet potato,670.0,1675.0,21.2
560,Assam,BARPETA,2003,Whole Year ,Tapioca,56.0,280.0,20.5
561,Assam,BARPETA,2003,Whole Year ,Tobacco,31.0,22.0,22.3
562,Assam,BARPETA,2003,Whole Year ,Turmeric,1089.0,871.0,25.2
563,Assam,BARPETA,2003,Winter     ,Rice,99750.0,128640.0,17.1
564,Assam,BARPETA,2004,Autumn     ,Rice,60760.0,7597.0,27.8
565,Assam,BARPETA,2004,Kharif     ,Arhar/Tur,209.0,172.0,27.5
566,Assam,BARPETA,2004,Kharif     ,Castor seed,11.0,6.0,29.5
567,Assam,BARPETA,2004,Kharif     ,Cotton(lint),6.0,3.0,25.2
568,Assam,BARPETA,2004,Kharif     ,Jute,7580.0,5615.0,21.5
569,Assam,BARPETA,2004,Kharif     ,Mesta,500.0,2556.0,20.0
570,Assam,BARPETA,2004,Kharif     ,Niger seed,946.0,492.0,29.8
571,Assam,BARPETA,2004,Kharif     ,Sesamum,1005.0,603.0,22.0
572,Assam,BARPETA,2004,Kharif     ,Small millets,1320.0,660.0,29.6
573,Assam,BARPETA,2004,Rabi       ,Gram,212.0,88.0,24.0
574,Assam,BARPETA,2004,Rabi       ,Linseed,2780.0,1530.0,20.0
575,Assam,BARPETA,2004,Rabi       ,Masoor,3015.0,1508.0,22.0
576,Assam,BARPETA,2004,Rabi       ,Moong(Green Gram),820.0,394.0,23.8
577,Assam,BARPETA,2004,Rabi       ,Other  Rabi pulses,11490.0,7424.0,29.2
578,Assam,BARPETA,2004,Rabi       ,Peas & beans (Pulses),2110.0,1688.0,26.6
579,Assam,BARPETA,2004,Rabi       ,Rapeseed &Mustard,20740.0,11522.0,23.7
580,Assam,BARPETA,2004,Rabi       ,Urad,4195.0,2484.0,20.7
581,Assam,BARPETA,2004,Rabi       ,Wheat,10305.0,11773.0,25.6
582,Assam,BARPETA,2004,Summer     ,Rice,19645.0,33526.0,22.7
583,Assam,BARPETA,2004,Whole Year ,Coconut ,982.0,4264000.0,29.9
584,Assam,BARPETA,2004,Whole Year ,Dry chillies,1760.0,1408.0,26.2
585,Assam,BARPETA,2004,Whole Year ,Onion,805.0,1208.0,21.4
586,Assam,BARPETA,2004,Whole Year ,Potato,8640.0,76249.0,24.0
587,Assam,BARPETA,2004,Whole Year ,Sugarcane,218.0,8048.0,26.0
588,Assam,BARPETA,2004,Whole Year ,Sweet potato,590.0,1475.0,27.8
589,Assam,BARPETA,2004,Whole Year ,Tobacco,16.0,11.0,20.8
590,Assam,BARPETA,2004,Whole Year ,Turmeric,1091.0,873.0,23.3
591,Assam,BARPETA,2004,Winter     ,Rice,62225.0,74492.0,15.5
592,Assam,BARPETA,2005,Autumn     ,Rice,51500.0,39916.0,29.1
593,Assam,BARPETA,2005,Kharif     ,Arhar/Tur,160.0,99.0,22.3
594,Assam,BARPETA,2005,Kharif     ,Castor seed,16.0,9.0,25.3
595,Assam,BARPETA,2005,Kharif     ,Cotton(lint),5.0,2.0,27.3
596,Assam,BARPETA,2005,Kharif     ,Jute,7006.0,65703.0,21.7
597,Assam,BARPETA,2005,Kharif     ,Maize,38.0,25.0,20.0
598,Assam,BARPETA,2005,Kharif     ,Mesta,479.0,2448.0,26.6
599,Assam,BARPETA,2005,Kharif     ,Niger seed,555.0,288.0,24.6
600,Assam,BARPETA,2005,Kharif     ,Sesamum,801.0,481.0,20.0
601,Assam,BARPETA,2005,Kharif     ,Small millets,809.0,405.0,20.0
602,Assam,BARPETA,2005,Rabi       ,Gram,153.0,64.0,25.8
603,Assam,BARPETA,2005,Rabi       ,Linseed,2034.0,1119.0,21.3
604,Assam,BARPETA,2005,Rabi       ,Masoor,2479.0,1240.0,27.5
605,Assam,BARPETA,2005,Rabi       ,Moong(Green Gram),692.0,333.0,24.5
606,Assam,BARPETA,2005,Rabi       ,Other  Rabi pulses,9220.0,5779.0,20.0
607,Assam,BARPETA,2005,Rabi       ,Peas & beans (Pulses),1891.0,1513.0,25.6
608,Assam,BARPETA,2005,Rabi       ,Rapeseed &Mustard,14768.0,4279.0,20.3
609,Assam,BARPETA,2005,Rabi       ,Urad,3171.0,1737.0,30.0
610,Assam,BARPETA,2005,Rabi       ,Wheat,6051.0,6264.0,22.1
611,Assam,BARPETA,2005,Summer     ,Rice,13897.0,20379.0,21.5
612,Assam,BARPETA,2005,Whole Year ,Arecanut,6610.0,7577.0,22.6
613,Assam,BARPETA,2005,Whole Year ,Banana,2417.0,36376.0,26.2
614,Assam,BARPETA,2005,Whole Year ,Dry chillies,1301.0,1041.0,22.9
615,Assam,BARPETA,2005,Whole Year ,Onion,586.0,879.0,25.7
616,Assam,BARPETA,2005,Whole Year ,Potato,5192.0,21463.0,27.8
617,Assam,BARPETA,2005,Whole Year ,Sugarcane,315.0,11715.0,27.7
618,Assam,BARPETA,2005,Whole Year ,Sweet potato,335.0,838.0,28.5
619,Assam,BARPETA,2005,Whole Year ,Tapioca,33.0,165.0,30.0
620,Assam,BARPETA,2005,Whole Year ,Tobacco,21.0,15.0,21.2
621,Assam,BARPETA,2005,Whole Year ,Turmeric,893.0,715.0,28.9
622,Assam,BARPETA,2005,Winter     ,Rice,52755.0,75339.0,18.1
623,Assam,BARPETA,2006,Autumn     ,Rice,46504.0,29973.0,23.8
624,Assam,BARPETA,2006,Kharif     ,Arhar/Tur,181.0,136.0,25.1
625,Assam,BARPETA,2006,Kharif     ,Castor seed,15.0,8.0,24.9
626,Assam,BARPETA,2006,Kharif     ,Cotton(lint),7.0,3.0,28.0
627,Assam,BARPETA,2006,Kharif     ,Jute,6294.0,63576.0,22.6
628,Assam,BARPETA,2006,Kharif     ,Maize,42.0,27.0,21.3
629,Assam,BARPETA,2006,Kharif     ,Mesta,416.0,2126.0,25.9
630,Assam,BARPETA,2006,Kharif     ,Niger seed,837.0,435.0,28.1
631,Assam,BARPETA,2006,Kharif     ,Sesamum,797.0,478.0,26.3
632,Assam,BARPETA,2006,Kharif     ,Small millets,863.0,432.0,30.0
633,Assam,BARPETA,2006,Rabi       ,Gram,165.0,70.0,26.1
634,Assam,BARPETA,2006,Rabi       ,Linseed,2033.0,1118.0,21.2
635,Assam,BARPETA,2006,Rabi       ,Masoor,2613.0,1307.0,30.0
636,Assam,BARPETA,2006,Rabi       ,Moong(Green Gram),841.0,403.0,20.0
637,Assam,BARPETA,2006,Rabi       ,Other  Rabi pulses,1312.0,1312.0,26.8
638,Assam,BARPETA,2006,Rabi       ,Peas & beans (Pulses),1965.0,1572.0,27.1
639,Assam,BARPETA,2006,Rabi       ,Rapeseed &Mustard,18508.0,8561.0,26.6
640,Assam,BARPETA,2006,Rabi       ,Urad,3569.0,1941.0,24.7
641,Assam,BARPETA,2006,Rabi       ,Wheat,8788.0,9497.0,24.0
642,Assam,BARPETA,2006,Summer     ,Rice,15213.0,32963.0,22.8
643,Assam,BARPETA,2006,Whole Year ,Arecanut,3740.0,2420.0,24.3
644,Assam,BARPETA,2006,Whole Year ,Banana,2451.0,36888.0,24.8
645,Assam,BARPETA,2006,Whole Year ,Coconut ,609.0,4350000.0,26.0
646,Assam,BARPETA,2006,Whole Year ,Dry chillies,1445.0,1156.0,23.5
647,Assam,BARPETA,2006,Whole Year ,Onion,395.0,593.0,24.6
648,Assam,BARPETA,2006,Whole Year ,Potato,7256.0,37566.0,28.7
649,Assam,BARPETA,2006,Whole Year ,Sugarcane,324.0,12842.0,27.1
650,Assam,BARPETA,2006,Whole Year ,Sweet potato,626.0,1565.0,23.7
651,Assam,BARPETA,2006,Whole Year ,Tapioca,28.0,140.0,27.0
652,Assam,BARPETA,2006,Whole Year ,Tobacco,19.0,13.0,20.4
653,Assam,BARPETA,2006,Whole Year ,Turmeric,815.0,652.0,22.9
654,Assam,BARPETA,2006,Winter     ,Rice,50173.0,51355.0,15.3
655,Assam,BARPETA,2007,Autumn     ,Rice,33564.0,18202.0,29.1
656,Assam,BARPETA,2007,Kharif     ,Arhar/Tur,169.0,124.0,22.4
657,Assam,BARPETA,2007,Kharif     ,Castor seed,17.0,10.0,23.3
658,Assam,BARPETA,2007,Kharif     ,Cotton(lint),6.0,2.0,21.3
659,Assam,BARPETA,2007,Kharif     ,Jute,3774.0,39205.0,30.0
660,Assam,BARPETA,2007,Kharif     ,Maize,46.0,29.0,29.0
661,Assam,BARPETA,2007,Kharif     ,Mesta,566.0,2893.0,23.8
662,Assam,BARPETA,2007,Kharif     ,Niger seed,825.0,429.0,21.7
663,Assam,BARPETA,2007,Kharif     ,Sesamum,805.0,483.0,22.1
664,Assam,BARPETA,2007,Kharif     ,Small millets,892.0,446.0,27.4
665,Assam,BARPETA,2007,Rabi       ,Gram,165.0,69.0,24.8
666,Assam,BARPETA,2007,Rabi       ,Linseed,2034.0,1118.0,21.1
667,Assam,BARPETA,2007,Rabi       ,Masoor,2798.0,1400.0,24.8
668,Assam,BARPETA,2007,Rabi       ,Moong(Green Gram),855.0,411.0,29.6
669,Assam,BARPETA,2007,Rabi       ,Other  Rabi pulses,1331.0,1331.0,29.1
670,Assam,BARPETA,2007,Rabi       ,Peas & beans (Pulses),1965.0,1572.0,21.7
671,Assam,BARPETA,2007,Rabi       ,Rapeseed &Mustard,18766.0,9931.0,30.0
672,Assam,BARPETA,2007,Rabi       ,Urad,3672.0,2954.0,30.0
673,Assam,BARPETA,2007,Rabi       ,Wheat,7356.0,9480.0,27.0
674,Assam,BARPETA,2007,Summer     ,Rice,16829.0,37462.0,29.4
675,Assam,BARPETA,2007,Whole Year ,Arecanut,3756.0,2862.0,28.0
